time,STH_71,S_41,T_20,SA,CT,STH_pred,d_error
2002-03-30,22.835,35.78,28.46,35.948995,28.429493,22.831677,-0.003322
2002-03-31,22.875,35.828,28.44,35.997222,28.407462,22.87438,-0.00062
2002-04-01,22.768,35.738,28.57,35.906797,28.541388,22.763609,-0.004391
2002-04-02,22.774,35.75,28.57,35.918855,28.540884,22.772626,-0.001374
2002-04-03,22.7,35.688,28.66,35.856562,28.633605,22.696113,-0.003888
2002-04-04,22.7,35.68,28.64,35.848525,28.613915,22.69676,-0.003241
2002-04-05,22.705,35.671,28.6,35.839483,28.574242,22.703301,-0.001699
2002-04-06,22.704,35.681,28.62,35.849529,28.593848,22.704163,0.000162
2002-04-07,22.714,35.691,28.62,35.859578,28.593428,22.711677,-0.002323
2002-04-08,22.723,35.705,28.62,35.873644,28.592839,22.722195,-0.000804
2002-04-09,22.763,35.738,28.58,35.906797,28.5514,22.760286,-0.002715
2002-04-10,22.747,35.712,28.57,35.880677,28.54248,22.744076,-0.002924
2002-04-11,22.757,35.708,28.53,35.876657,28.502598,22.754352,-0.002648
2002-04-12,22.755,35.712,28.54,35.880677,28.512443,22.754039,-0.00096
2002-04-13,22.75,35.715,28.56,35.88369,28.532341,22.749651,-0.000349
2002-04-14,22.789,35.723,28.46,35.891727,28.43188,22.788843,-0.000157
2002-04-15,22.91,35.812,28.3,35.981148,28.267974,22.908681,-0.001319
2002-04-16,22.964,35.887,28.31,36.056503,28.274858,22.961755,-0.002246
2002-04-17,22.979,35.905,28.3,36.074586,28.264097,22.978589,-0.000411
2002-04-18,22.992,35.912,28.28,36.081619,28.243787,22.990459,-0.001541
2002-04-19,22.982,35.912,28.31,36.081619,28.273815,22.980546,-0.001454
2002-04-20,22.974,35.902,28.31,36.071573,28.274232,22.97303,-0.000971
2002-04-21,22.959,35.866,28.27,36.035404,28.235693,22.959183,0.000183
2002-04-22,23.001,35.902,28.23,36.071573,28.194152,22.999451,-0.001549
2002-04-23,23.037,35.927,28.18,36.096689,28.143065,23.034735,-0.002266
2002-04-24,23.049,35.932,28.15,36.101714,28.112828,23.048381,-0.000619
2002-04-25,23.036,35.92,28.17,36.089656,28.133346,23.032767,-0.003232
2002-04-26,23.008,35.888,28.18,36.057507,28.144685,23.005413,-0.002586
2002-04-27,22.969,35.854,28.22,36.023346,28.186139,22.966663,-0.002337
2002-04-28,22.941,35.817,28.22,35.986173,28.187678,22.938847,-0.002153
2002-04-29,22.948,35.809,28.18,35.978132,28.147968,22.946015,-0.001985
2002-04-30,22.96,35.815,28.16,35.984161,28.127696,22.957115,-0.002884
2002-05-01,22.984,35.826,28.11,35.995214,28.077186,22.981846,-0.002154
2002-05-02,23.01,35.832,28.04,36.001243,28.006864,23.009369,-0.000631
2002-05-03,22.998,35.795,27.99,35.964066,27.958339,22.997957,-4.3e-05
2002-05-04,23.011,35.776,27.91,35.944979,27.879036,23.00989,-0.00111
2002-05-05,23.033,35.81,27.92,35.97914,27.887645,23.032188,-0.000813
2002-05-06,23.071,35.854,27.91,36.023346,27.875821,23.068557,-0.002442
2002-05-07,23.064,35.825,27.86,35.99421,27.826965,23.063111,-0.000888
2002-05-08,23.054,35.805,27.85,35.974115,27.817777,23.051338,-0.002663
2002-05-09,23.08,35.822,27.8,35.991194,27.767025,23.080469,0.000469
2002-05-10,23.103,35.846,27.79,36.015309,27.75603,23.101792,-0.001209
2002-05-11,23.125,35.863,27.76,36.032388,27.725302,23.124377,-0.000623
2002-05-12,23.156,35.866,27.67,36.035404,27.635091,23.155986,-1.4e-05
2002-05-13,23.175,35.882,27.65,36.051478,27.614417,23.174539,-0.00046
2002-05-14,23.186,35.886,27.63,36.055499,27.594234,23.184062,-0.001938
2002-05-15,23.203,35.89,27.59,36.059516,27.554035,23.200085,-0.002914
2002-05-16,23.223,35.888,27.52,36.057507,27.484052,23.221328,-0.001672
2002-05-17,23.244,35.896,27.48,36.065544,27.443689,23.240331,-0.003668
2002-05-18,23.26,35.912,27.46,36.081619,27.42302,23.258861,-0.00114
2002-05-19,23.265,35.906,27.43,36.07559,27.393239,23.264068,-0.000931
2002-05-20,23.23,35.87,27.46,36.039421,27.424729,23.227247,-0.002753
2002-05-21,23.225,35.83,27.38,35.999235,27.346278,23.223052,-0.001949
2002-05-22,23.24,35.85,27.38,36.019326,27.345466,23.238105,-0.001895
2002-05-23,23.254,35.858,27.36,36.027367,27.325124,23.2506,-0.003399
2002-05-24,23.233,35.864,27.44,36.033392,27.404955,23.229213,-0.003787
2002-05-25,23.207,35.864,27.51,36.033392,27.475021,23.206509,-0.000491
2002-05-26,23.202,35.863,27.53,36.032388,27.495081,23.199264,-0.002736
2002-05-27,23.099,35.785,27.66,35.95402,27.628396,23.098294,-0.000707
2002-05-28,23.054,35.738,27.69,35.906797,27.660353,23.053159,-0.000842
2002-05-29,22.999,35.673,27.71,35.841492,27.683037,22.997741,-0.00126
2002-05-30,22.981,35.651,27.72,35.819388,27.693951,22.977931,-0.00307
2002-05-31,23.002,35.66,27.67,35.82843,27.643522,23.000988,-0.001013
2002-06-01,23.001,35.648,27.65,35.816372,27.623988,22.998468,-0.002532
2002-06-02,23.001,35.638,27.62,35.806326,27.594362,23.000702,-0.000297
2002-06-03,23.01,35.644,27.61,35.812355,27.584104,23.008468,-0.001532
2002-06-04,23.027,35.662,27.6,35.830438,27.573357,23.025261,-0.001739
2002-06-05,23.058,35.682,27.55,35.850533,27.52248,23.056555,-0.001446
2002-06-06,23.1,35.72,27.51,35.888714,27.480887,23.098135,-0.001865
2002-06-07,23.162,35.765,27.42,35.933925,27.388959,23.161173,-0.000827
2002-06-08,23.219,35.8,27.32,35.96909,27.287436,23.219866,0.000866
2002-06-09,23.252,35.805,27.22,35.974115,27.187135,23.255905,0.003904
2002-06-10,23.307,35.846,27.16,36.015309,27.125424,23.306108,-0.000892
2002-06-11,23.34,35.882,27.14,36.051478,27.103955,23.339656,-0.000344
2002-06-12,23.397,35.915,27.04,36.084635,27.002544,23.39666,-0.00034
2002-06-13,23.494,35.983,26.9,36.152957,26.859708,23.492778,-0.001221
2002-06-14,23.534,35.994,26.8,36.164007,26.759198,23.533045,-0.000955
2002-06-15,23.479,35.939,26.84,36.108747,26.801423,23.47882,-0.00018
2002-06-16,23.371,35.837,26.94,36.006268,26.905586,23.369978,-0.001022
2002-06-17,23.3,35.765,26.99,35.933925,26.958519,23.299719,-0.00028
2002-06-18,23.318,35.76,26.92,35.9289,26.88865,23.318375,0.000374
2002-06-19,23.3,35.734,26.92,35.902781,26.889691,23.298791,-0.001208
2002-06-20,23.263,35.692,26.94,35.860582,26.911393,23.260752,-0.002249
2002-06-21,23.248,35.651,26.89,35.819388,26.862978,23.245863,-0.002136
2002-06-22,23.272,35.674,26.87,35.842496,26.842038,23.269581,-0.002418
2002-06-23,23.3,35.655,26.73,35.823405,26.702642,23.299931,-6.8e-05
2002-06-24,23.258,35.539,26.59,35.70686,26.567086,23.257026,-0.000973
2002-06-25,23.271,35.566,26.61,35.733988,26.586041,23.271026,2.6e-05
2002-06-26,23.303,35.493,26.33,35.660641,26.308583,23.304586,0.001587
2002-06-27,23.388,35.496,26.07,35.663654,26.04815,23.388561,0.00056
2002-06-28,23.416,35.519,26.04,35.686765,26.017219,23.415306,-0.000694
2002-06-29,23.418,35.528,26.05,35.695806,26.026879,23.418963,0.000964
2002-06-30,23.443,35.547,26.02,35.714897,25.996106,23.442687,-0.000313
2002-07-01,23.468,35.561,25.98,35.728963,25.955516,23.465762,-0.002239
2002-07-02,23.459,35.574,26.04,35.742025,26.015077,23.456793,-0.002207
2002-07-03,23.426,35.613,26.24,35.781207,26.21377,23.423415,-0.002585
2002-07-04,23.478,35.577,25.97,35.745037,25.944883,23.480958,0.002957
2002-07-05,23.5,35.544,25.83,35.711881,25.80601,23.499749,-0.000251
2002-07-06,23.493,35.509,25.77,35.676716,25.747296,23.492015,-0.000985
2002-07-07,23.509,35.527,25.76,35.694802,25.73659,23.508709,-0.000292
2002-07-08,23.48,35.461,25.69,35.628488,25.669055,23.480645,0.000645
2002-07-09,23.531,35.556,25.76,35.723938,25.73547,23.530593,-0.000407
2002-07-10,23.575,35.636,25.81,35.804318,25.78243,23.575403,0.000403
2002-07-11,23.598,35.647,25.77,35.815368,25.741967,23.596156,-0.001844
2002-07-12,23.593,35.603,25.67,35.771161,25.643564,23.594026,0.001026
2002-07-13,23.566,35.52,25.56,35.687769,25.536637,23.565463,-0.000537
2002-07-14,23.599,35.575,25.59,35.743029,25.564559,23.597694,-0.001307
2002-07-15,23.613,35.553,25.49,35.720926,25.465298,23.612018,-0.000983
2002-07-16,23.622,35.555,25.46,35.722934,25.43519,23.622791,0.000792
2002-07-17,23.625,35.572,25.49,35.740013,25.464571,23.626361,0.001361
2002-07-18,23.622,35.542,25.43,35.709872,25.405657,23.622232,0.000232
2002-07-19,23.629,35.538,25.4,35.705852,25.375777,23.62846,-0.00054
2002-07-20,23.67,35.52,25.22,35.687769,25.196273,23.670217,0.000217
2002-07-21,23.749,35.552,25.04,35.719918,25.01488,23.749488,0.000488
2002-07-22,23.815,35.596,24.93,35.764128,24.903118,23.816292,0.001291
2002-07-23,24.145,35.829,24.41,35.998227,24.374044,24.14989,0.004889
2002-07-24,24.236,35.874,24.24,36.043441,24.202296,24.234977,-0.001023
2002-07-25,24.118,35.765,24.36,35.933925,24.32638,24.116507,-0.001493
2002-07-26,24.03,35.711,24.51,35.879669,24.47848,24.030519,0.000518
2002-07-27,23.994,35.689,24.57,35.857566,24.53934,23.995778,0.001779
2002-07-28,23.974,35.673,24.6,35.841492,24.569959,23.974619,0.000618
2002-07-29,23.976,35.689,24.63,35.857566,24.599385,23.977648,0.001648
2002-07-30,23.991,35.708,24.63,35.876657,24.598677,23.992015,0.001016
2002-07-31,23.998,35.774,24.78,35.942967,24.746321,23.996453,-0.001547
2002-08-01,24.038,35.909,24.98,36.078606,24.941371,24.037584,-0.000416
2002-08-02,23.996,35.833,24.93,36.002247,24.894204,23.995404,-0.000596
2002-08-03,23.949,35.737,24.84,35.905793,24.807749,23.950251,0.001251
2002-08-04,23.981,35.738,24.74,35.906797,24.707639,23.981379,0.000378
2002-08-05,24.024,35.762,24.66,35.930913,24.626687,24.023769,-0.000232
2002-08-06,24.06,35.782,24.59,35.951008,24.555896,24.060066,6.6e-05
2002-08-07,24.132,35.808,24.41,35.977128,24.374821,24.134004,0.002004
2002-08-08,24.202,35.813,24.19,35.982152,24.154513,24.203784,0.001785
2002-08-09,24.155,35.756,24.21,35.924884,24.176617,24.154669,-0.000331
2002-08-10,24.11,35.715,24.25,35.88369,24.218151,24.111672,0.001671
2002-08-11,24.106,35.698,24.22,35.866611,24.188754,24.107791,0.00179
2002-08-12,24.081,35.671,24.24,35.839483,24.209761,24.081376,0.000376
2002-08-13,24.133,35.71,24.16,35.878665,24.128274,24.134808,0.001808
2002-08-14,24.239,35.836,24.13,36.00526,24.093636,24.239124,0.000124
2002-08-15,24.224,35.806,24.1,35.975119,24.06472,24.225376,0.001375
2002-08-16,24.249,35.854,24.14,36.023346,24.102982,24.249761,0.00076
2002-08-17,24.236,35.804,24.06,35.973111,24.024771,24.235793,-0.000207
2002-08-18,24.242,35.792,24.01,35.961053,23.975183,24.241603,-0.000398
2002-08-19,24.237,35.791,24.02,35.960049,23.985225,24.237869,0.00087
2002-08-20,24.258,35.811,24.0,35.980144,23.964484,24.258963,0.000964
2002-08-21,24.329,35.89,23.97,36.059516,23.931588,24.327694,-0.001307
2002-08-22,24.316,35.876,23.97,36.04545,23.932098,24.317095,0.001095
2002-08-23,24.306,35.867,23.98,36.036408,23.942431,24.307307,0.001308
2002-08-24,24.237,35.795,24.03,35.964066,23.995085,24.237917,0.000918
2002-08-25,24.182,35.734,24.06,35.902781,24.02733,24.182811,0.000811
2002-08-26,24.173,35.718,24.05,35.886702,24.017908,24.173678,0.000678
2002-08-27,24.12,35.667,24.1,35.835463,24.069808,24.120176,0.000175
2002-08-28,24.118,35.655,24.07,35.823405,24.040225,24.120037,0.002037
2002-08-29,24.138,35.675,24.06,35.8435,24.029486,24.138154,0.000153
2002-08-30,24.168,35.691,24.0,35.859578,23.968862,24.168128,0.000128
2002-08-31,24.338,35.889,23.93,36.058511,23.891609,24.33883,0.000831
2002-09-01,24.412,35.935,23.8,36.10473,23.759887,24.412233,0.000232
2002-09-02,24.482,35.914,23.5,36.083631,23.460545,24.484828,0.002827
2002-09-03,24.514,35.906,23.38,36.07559,23.340793,24.513962,-3.8e-05
2002-09-04,24.472,35.889,23.48,36.058511,23.441435,24.471758,-0.000242
2002-09-05,24.416,35.896,23.69,36.065544,23.65126,24.415227,-0.000774
2002-09-06,24.35,35.885,23.88,36.054491,23.841732,24.35065,0.000649
2002-09-07,24.305,35.851,23.95,36.020334,23.913002,24.304117,-0.000883
2002-09-08,24.281,35.815,23.93,35.984161,23.894303,24.282804,0.001804
2002-09-09,24.27,35.809,23.96,35.978132,23.924535,24.269346,-0.000655
2002-09-10,24.275,35.807,23.93,35.976123,23.894594,24.276748,0.001748
2002-09-11,24.279,35.826,23.97,35.995214,23.933921,24.279243,0.000244
2002-09-12,24.307,35.874,24.0,36.043441,23.962185,24.306654,-0.000345
2002-09-13,24.292,35.857,24.01,36.026359,23.972811,24.290806,-0.001194
2002-09-14,24.303,35.857,23.97,36.026359,23.932791,24.30271,-0.000289
2002-09-15,24.377,35.899,23.82,36.068557,23.7812,24.379043,0.002042
2002-09-16,24.45,35.891,23.56,36.06052,23.521392,24.449758,-0.000242
2002-09-17,24.508,35.896,23.37,36.065544,23.331148,24.509312,0.001313
2002-09-18,24.508,35.872,23.31,36.041433,23.271983,24.508674,0.000674
2002-09-19,24.452,35.908,23.6,36.077602,23.560795,24.450862,-0.001138
2002-09-20,24.43,35.91,23.68,36.07961,23.640751,24.428783,-0.001217
2002-09-21,24.394,35.899,23.77,36.068557,23.731182,24.393849,-0.00015
2002-09-22,24.344,35.893,23.92,36.062532,23.881459,24.344831,0.000831
2002-09-23,24.356,35.892,23.88,36.061524,23.841478,24.35595,-5.1e-05
2002-09-24,24.375,35.895,23.82,36.06454,23.781345,24.376016,0.001016
2002-09-25,24.385,35.889,23.77,36.058511,23.731544,24.386277,0.001277
2002-09-26,24.381,35.889,23.78,36.058511,23.741548,24.383318,0.002317
2002-09-27,24.394,35.877,23.71,36.046454,23.671953,24.394928,0.000929
2002-09-28,24.406,35.893,23.71,36.062532,23.671375,24.407049,0.001049
2002-09-29,24.442,35.965,23.78,36.134871,23.738795,24.440874,-0.001125
2002-09-30,24.477,35.992,23.72,36.161999,23.6778,24.479076,0.002077
2002-10-01,24.507,36.021,23.7,36.191135,23.656748,24.506953,-4.7e-05
2002-10-02,24.496,36.023,23.74,36.193143,23.696684,24.49664,0.00064
2002-10-03,24.497,36.038,23.78,36.208213,23.73615,24.496159,-0.000841
2002-10-04,24.512,36.078,23.83,36.248403,23.784708,24.511633,-0.000366
2002-10-05,24.503,36.078,23.86,36.248403,23.814714,24.50273,-0.00027
2002-10-06,24.513,36.078,23.83,36.248403,23.784708,24.511633,-0.001368
2002-10-07,24.507,36.083,23.86,36.253428,23.814533,24.506517,-0.000483
2002-10-08,24.522,36.081,23.8,36.25142,23.754594,24.522802,0.000803
2002-10-09,24.497,36.081,23.88,36.25142,23.834607,24.499065,0.002065
2002-10-10,24.472,36.066,23.93,36.236349,23.885164,24.472846,0.000846
2002-10-11,24.465,36.055,23.93,36.225296,23.885564,24.464516,-0.000485
2002-10-12,24.457,36.026,23.88,36.19616,23.836607,24.457417,0.000416
2002-10-13,24.41,35.94,23.82,36.109751,23.779713,24.410091,9.2e-05
2002-10-14,24.386,35.91,23.82,36.07961,23.780801,24.387374,0.001375
2002-10-15,24.361,35.883,23.84,36.052483,23.801789,24.361,0.0
2002-10-16,24.35,35.878,23.86,36.047458,23.82198,24.351283,0.001282
2002-10-17,24.35,35.872,23.85,36.041433,23.812193,24.349708,-0.000293
2002-10-18,24.325,35.845,23.86,36.014305,23.823178,24.326297,0.001297
2002-10-19,24.283,35.827,23.96,35.996218,23.923879,24.282974,-2.7e-05
2002-10-20,24.217,35.793,24.1,35.962057,24.065196,24.215536,-0.001463
2002-10-21,24.208,35.793,24.12,35.962057,24.085208,24.209567,0.001567
2002-10-22,24.21,35.794,24.12,35.963061,24.085171,24.210323,0.000324
2002-10-23,24.174,35.764,24.17,35.932921,24.136299,24.172684,-0.001315
2002-10-24,24.151,35.741,24.18,35.909814,24.14715,24.152291,0.001292
2002-10-25,24.142,35.764,24.27,35.932921,24.236361,24.142755,0.000755
2002-10-26,24.122,35.78,24.38,35.948995,24.345837,24.121845,-0.000155
2002-10-27,24.115,35.773,24.38,35.941962,24.346096,24.116549,0.001549
2002-10-28,24.126,35.791,24.39,35.960049,24.355437,24.127161,0.001161
2002-10-29,24.12,35.791,24.41,35.960049,24.37545,24.121146,0.001145
2002-10-30,24.106,35.804,24.5,35.973111,24.465023,24.103873,-0.002128
2002-10-31,24.078,35.802,24.58,35.971099,24.545146,24.078209,0.00021
2002-11-01,24.071,35.79,24.57,35.959045,24.535586,24.072158,0.001159
2002-11-02,24.055,35.769,24.57,35.937946,24.536366,24.056277,0.001277
2002-11-03,24.064,35.786,24.59,35.955024,24.555747,24.063089,-0.00091
2002-11-04,24.088,35.813,24.57,35.982152,24.53473,24.089551,0.001551
2002-11-05,24.114,35.851,24.58,36.020334,24.543323,24.115268,0.001268
2002-11-06,24.116,35.893,24.68,36.062532,24.641813,24.116763,0.000764
2002-11-07,24.088,35.873,24.72,36.042437,24.68258,24.089512,0.001513
2002-11-08,24.067,35.866,24.78,36.035404,24.742877,24.066005,-0.000995
2002-11-09,24.096,35.922,24.82,36.091668,24.780799,24.09618,0.000179
2002-11-10,24.071,35.881,24.8,36.050474,24.762325,24.071267,0.000268
2002-11-11,24.09,35.871,24.71,36.040425,24.672649,24.091031,0.001031
2002-11-12,24.081,35.875,24.75,36.044445,24.712522,24.081919,0.00092
2002-11-13,24.088,35.896,24.78,36.065544,24.741753,24.088684,0.000685
2002-11-14,24.115,35.929,24.77,36.098701,24.730513,24.116672,0.001672
2002-11-15,24.155,35.99,24.8,36.15999,24.75824,24.153671,-0.00133
2002-11-16,24.145,35.991,24.83,36.160994,24.788216,24.145299,0.000299
2002-11-17,24.142,35.993,24.85,36.163003,24.80815,24.140721,-0.001279
2002-11-18,24.123,35.995,24.91,36.165011,24.8681,24.123947,0.000948
2002-11-19,24.107,35.994,24.96,36.164007,24.918158,24.107933,0.000933
2002-11-20,24.092,35.997,25.02,36.167023,24.978073,24.091865,-0.000134
2002-11-21,24.084,36.01,25.08,36.180081,25.037608,24.083322,-0.000677
2002-11-22,24.07,35.999,25.1,36.169032,25.058033,24.068884,-0.001116
2002-11-23,24.057,35.974,25.08,36.143912,25.038969,24.056119,-0.00088
2002-11-24,24.059,35.969,25.06,36.138891,25.019148,24.058467,-0.000533
2002-11-25,24.076,36.003,25.09,36.173048,25.047877,24.074969,-0.001031
2002-11-26,24.082,36.027,25.13,36.197164,25.086985,24.080843,-0.001157
2002-11-27,24.047,35.967,25.09,36.136879,25.049239,24.047766,0.000765
2002-11-28,24.035,35.95,25.09,36.1198,25.049882,24.034922,-7.8e-05
2002-11-29,24.023,35.948,25.12,36.117792,25.079973,24.024218,0.001217
2002-11-30,24.012,35.943,25.15,36.112767,25.110177,24.01124,-0.000759
2002-12-01,23.995,35.974,25.28,36.143912,25.239068,23.994709,-0.000292
2002-12-02,23.965,35.997,25.43,36.167023,25.388266,23.96582,0.00082
2002-12-03,23.951,35.978,25.43,36.147932,25.388992,23.951471,0.00047
2002-12-04,23.938,35.983,25.49,36.152957,25.448832,23.936694,-0.001306
2002-12-05,23.932,35.983,25.51,36.152957,25.468843,23.930503,-0.001496
2002-12-06,23.923,35.994,25.56,36.164007,25.518446,23.923318,0.000317
2002-12-07,23.888,36.01,25.72,36.180081,25.677914,23.885696,-0.002305
2002-12-08,23.86,36.017,25.82,36.187114,25.777696,23.859815,-0.000186
2002-12-09,23.859,36.011,25.81,36.181089,25.767923,23.858409,-0.00059
2002-12-10,23.815,36.016,25.96,36.18611,25.91781,23.815302,0.000302
2002-12-11,23.793,36.009,26.01,36.179077,25.968111,23.794356,0.001357
2002-12-12,23.783,36.009,26.05,36.179077,26.008133,23.781812,-0.001189
2002-12-13,23.784,36.01,26.05,36.180081,26.008094,23.782566,-0.001435
2002-12-14,23.781,36.01,26.05,36.180081,26.008094,23.782566,0.001566
2002-12-15,23.779,36.005,26.05,36.17506,26.008289,23.778796,-0.000204
2002-12-16,23.761,35.996,26.09,36.166015,26.048664,23.759447,-0.001553
2002-12-17,23.759,35.993,26.09,36.163003,26.048781,23.757185,-0.001816
2002-12-18,23.761,35.994,26.08,36.164007,26.038736,23.761079,8e-05
2002-12-19,23.773,35.998,26.05,36.168027,26.008562,23.773515,0.000514
2002-12-20,23.761,35.995,26.09,36.165011,26.048703,23.758693,-0.002307
2002-12-21,23.77,36.0,26.07,36.170036,26.028496,23.768746,-0.001255
2002-12-22,23.782,36.011,26.06,36.181089,26.018061,23.780185,-0.001815
2002-12-23,23.781,36.014,26.07,36.184102,26.02795,23.779308,-0.001692
2002-12-24,23.778,36.017,26.08,36.187114,26.037839,23.77843,0.00043
2002-12-25,23.791,36.021,26.05,36.191135,26.007665,23.790866,-0.000134
2002-12-26,23.807,36.028,26.02,36.198168,25.977377,23.805557,-0.001442
2002-12-28,23.874,36.06,25.88,36.230321,25.83606,23.873533,-0.000467
2002-12-29,23.864,36.065,25.92,36.235341,25.875886,23.864796,0.000796
2002-12-30,23.865,36.07,25.93,36.240366,25.885697,23.865441,0.000441
2002-12-31,23.871,36.075,25.93,36.245391,25.885503,23.869215,-0.001785
2003-01-01,23.885,36.075,25.88,36.245391,25.835478,23.884853,-0.000147
2003-01-02,23.896,36.077,25.85,36.247399,25.805388,23.895734,-0.000265
2003-01-03,23.9,36.078,25.84,36.248403,25.795344,23.899612,-0.000388
2003-01-04,23.94,36.108,25.78,36.278548,25.734157,23.94098,0.000979
2003-01-05,23.939,36.118,25.81,36.288593,25.763781,23.939168,0.000169
2003-01-06,23.933,36.117,25.83,36.287589,25.783829,23.932171,-0.00083
2003-01-07,23.924,36.119,25.86,36.289597,25.813764,23.924309,0.000309
2003-01-08,23.917,36.121,25.89,36.291606,25.843698,23.91644,-0.000559
2003-01-09,23.901,36.119,25.94,36.289597,25.893798,23.899288,-0.001711
2003-01-10,23.866,36.129,26.08,36.299647,26.033467,23.86293,-0.00307
2003-01-11,23.843,36.142,26.18,36.312705,26.133002,23.84128,-0.00172
2003-01-12,23.826,36.142,26.24,36.312705,26.193028,23.822371,-0.003629
2003-01-13,23.815,36.153,26.3,36.323758,26.252621,23.811732,-0.003268
2003-01-14,23.781,36.162,26.42,36.3328,26.37232,23.780561,-0.000439
2003-01-15,23.781,36.15,26.39,36.320746,26.342779,23.781014,1.4e-05
2003-01-16,23.809,36.122,26.24,36.292614,26.193812,23.807289,-0.001711
2003-01-17,23.811,36.119,26.23,36.289597,26.183925,23.808178,-0.002823
2003-01-18,23.803,36.127,26.27,36.297634,26.22363,23.801593,-0.001406
2003-01-19,23.783,36.129,26.34,36.299647,26.293584,23.780994,-0.002007
2003-01-20,23.758,36.122,26.4,36.292614,26.353887,23.756735,-0.001265
2003-01-21,23.732,36.113,26.46,36.283568,26.414271,23.730939,-0.001061
2003-01-22,23.713,36.11,26.51,36.280556,26.464416,23.712818,-0.000181
2003-01-23,23.725,36.117,26.49,36.287589,26.444129,23.724442,-0.000558
2003-01-24,23.723,36.133,26.54,36.303663,26.493522,23.720632,-0.002368
2003-01-25,23.704,36.138,26.61,36.308688,26.563358,23.702148,-0.001852
2003-01-26,23.685,36.149,26.7,36.319738,26.652965,23.681771,-0.003229
2003-01-27,23.672,36.162,26.77,36.3328,26.722481,23.669229,-0.002772
2003-01-28,23.676,36.171,26.78,36.341845,26.732127,23.672819,-0.003181
2003-01-29,23.666,36.176,26.82,36.346866,26.771946,23.663799,-0.002201
2003-01-30,23.665,36.18,26.83,36.350886,26.781791,23.663616,-0.001384
2003-01-31,23.658,36.183,26.86,36.353899,26.811686,23.656276,-0.001725
2003-02-01,23.648,36.188,26.9,36.358923,26.851504,23.647234,-0.000767
2003-02-02,23.617,36.2,27.03,36.370981,26.981085,23.614556,-0.002444
2003-02-03,23.624,36.197,27.0,36.367965,26.951191,23.621934,-0.002067
2003-02-04,23.599,36.2,27.08,36.370981,27.031108,23.598477,-0.000524
2003-02-05,23.576,36.197,27.15,36.367965,27.101263,23.573672,-0.002328
2003-02-06,23.577,36.198,27.15,36.368973,27.101223,23.574428,-0.002572
2003-02-07,23.571,36.198,27.16,36.368973,27.111228,23.571205,0.000205
2003-02-08,23.561,36.193,27.19,36.363948,27.141445,23.557763,-0.003238
2003-02-09,23.564,36.199,27.19,36.369977,27.141203,23.562282,-0.001717
2003-02-10,23.563,36.207,27.21,36.378014,27.160888,23.561854,-0.001146
2003-02-11,23.568,36.216,27.22,36.387056,27.17053,23.565403,-0.002598
2003-02-12,23.557,36.217,27.25,36.38806,27.200504,23.556467,-0.000533
2003-02-13,23.523,36.22,27.37,36.391076,27.320442,23.519904,-0.003097
2003-02-14,23.522,36.221,27.37,36.39208,27.320402,23.520657,-0.001343
2003-02-15,23.499,36.228,27.46,36.399113,27.41016,23.496739,-0.002261
2003-02-16,23.47,36.238,27.57,36.409159,27.519808,23.468508,-0.001491
2003-02-17,23.429,36.24,27.7,36.411171,27.649794,23.42764,-0.001361
2003-02-18,23.399,36.237,27.79,36.408155,27.739964,23.395971,-0.003029
2003-02-19,23.355,36.217,27.87,36.38806,27.820831,23.354731,-0.000269
2003-02-20,23.323,36.195,27.93,36.365956,27.881773,23.318508,-0.004492
2003-02-21,23.237,36.167,28.12,36.337824,28.073052,23.234979,-0.00202
2003-02-22,23.201,36.097,28.07,36.267494,28.025918,23.198798,-0.002202
2003-02-23,23.103,36.011,28.17,36.181089,28.129566,23.101194,-0.001807
2003-02-24,23.044,35.988,28.3,36.157978,28.260636,23.040985,-0.003016
2003-02-25,22.999,35.959,28.37,36.128842,28.331913,22.996028,-0.002973
2003-02-26,22.97,35.925,28.38,36.094681,28.343341,22.967161,-0.002839
2003-02-27,22.991,35.914,28.29,36.083631,28.253713,22.988661,-0.002338
2003-02-28,22.975,35.91,28.33,36.07961,28.293919,22.972431,-0.00257
2003-03-01,23.021,35.941,28.26,36.110759,28.222559,23.018869,-0.002131
2003-03-02,23.052,35.975,28.24,36.144916,28.201124,23.051032,-0.000968
2003-03-03,23.073,35.997,28.23,36.167023,28.190199,23.070876,-0.002124
2003-03-04,23.067,36.002,28.26,36.172044,28.220018,23.064727,-0.002272
2003-03-05,23.052,36.002,28.3,36.172044,28.260052,23.05151,-0.000491
2003-03-06,23.052,35.996,28.29,36.166015,28.250295,23.050303,-0.001697
2003-03-07,23.033,36.018,28.4,36.188122,28.359472,23.030442,-0.002559
2003-03-08,23.022,36.024,28.45,36.194147,28.409266,23.018372,-0.003627
2003-03-09,23.015,36.024,28.47,36.194147,28.429283,23.011737,-0.003263
2003-03-10,23.0,36.024,28.51,36.194147,28.469319,22.998456,-0.001544
2003-03-11,22.995,36.031,28.54,36.20118,28.499052,22.993748,-0.001253
2003-03-12,22.99,36.037,28.57,36.207209,28.528825,22.988283,-0.001717
2003-03-13,22.981,36.036,28.6,36.206205,28.558894,22.97755,-0.003451
2003-03-14,22.981,36.041,28.61,36.21123,28.568693,22.977979,-0.003021
2003-03-15,22.988,36.054,28.62,36.224292,28.578155,22.984419,-0.003582
2003-03-16,23.004,36.072,28.61,36.242374,28.567388,23.001273,-0.002727
