time,depth,temperature,salinity,SA,CT,STH_pred,rho_pred,N2
2014-03-16,540.5022,6.792856216430664,34.60197067260742,34.76826558,6.73921792,27.14410796,29.623291999999992,8.006090823080946e-06
2014-03-16,657.32294,5.650943279266357,34.51707077026367,34.68348315,5.59300392,27.22528611,30.256242089999887,6.819091059696232e-06
2014-03-16,799.5496,4.720105171203613,34.48509979248047,34.6519046,4.65547705,27.3099115,31.01137085000005,7.565472026188028e-06
2014-03-16,967.99585,4.191325664520264,34.56573867797852,34.73312293,4.11510231,27.43249945,31.92005345000007,
2014-04-16,5.0215898,28.373624801635746,36.05348205566406,36.22375033,28.33519524,23.06464195,23.08585019999998,-0.00010961224326388939
2014-04-16,15.07854,28.647844314575195,36.01946258544922,36.18958686,28.60866907,22.94879326,23.012425300000015,-8.997698867520179e-05
2014-04-16,25.16046,28.96514129638672,36.03272247314453,36.20292722,28.92324339,22.85350724,22.959581780000008,0.00017707847492724093
2014-04-16,35.27829,28.664775848388672,36.14850616455078,36.31927939,28.6152798,23.04177304,23.19059139000001,0.0005975913621941533
2014-04-16,45.44776,26.83419418334961,36.20063781738281,36.37170892,26.77928104,23.67977195,23.872463100000004,0.0006526822468143536
2014-04-16,55.691494,24.495275497436523,36.16541290283203,36.3363654,24.43916886,24.38110155,24.618899860000056,0.0005232681572159546
2014-04-16,66.041985,22.4206657409668,36.10982131958008,36.28053579,22.36484137,24.94873198,25.232630470000004,0.00043597468375246507
2014-04-16,76.54591,20.547632217407227,36.0558967590332,36.22639027,20.49252128,25.42819913,25.7593789,0.00029934369528297213
2014-04-16,87.27029,18.97673416137696,35.9531135559082,36.12324353,18.92405493,25.76366102,26.143421479999915,0.0002508821757360761
2014-04-16,98.31118,17.36708641052246,35.8054084777832,35.9749651,17.31832168,26.05234312,26.482830420000028,0.0001798958196460224
2014-04-16,109.806175,15.999409675598145,35.66444778442383,35.83344768,15.95409808,26.26720658,26.750705530000005,0.00014019274240701656
2014-04-16,121.9519,14.840862274169922,35.55570983886719,35.7243066,14.79787041,26.44373673,26.983322560000037,8.909002496913032e-05
2014-04-16,135.02855,13.734695434570312,35.40424728393555,35.57224358,13.69492297,26.56342847,27.163771989999987,6.94342367937237e-05
2014-04-16,149.43373,12.819828033447266,35.29534149169922,35.46294939,12.78183455,26.66596741,27.333064090000107,4.307364464128794e-05
2014-04-16,165.72845,12.09326171875,35.20357894897461,35.37086632,12.05619622,26.73738318,27.47964924000007,2.6672204716544902e-05
2014-04-16,184.69746,11.500988960266112,35.124473571777344,35.2915234,11.46409568,26.78836601,27.617811829999937,1.7093467763700187e-05
2014-04-16,207.42545,11.043415069580078,35.06572341918945,35.23264627,11.00565545,26.8272686,27.76067826000008,1.525489401650156e-05
2014-04-16,235.38617,10.568132400512695,35.01041030883789,35.1771979,10.52894397,26.86980948,27.93126518000008,1.2013974697254506e-05
2014-04-16,270.53412,10.086786270141602,34.95560073852539,35.12228969,10.04546722,26.91149657,28.134009390000077,1.1024799836535113e-05
2014-04-16,315.37408,9.556421279907228,34.902069091796875,35.06871964,9.51215262,26.95997397,28.38837276000004,1.0188126580719847e-05
2014-04-16,372.96545,8.861417770385742,34.8286247253418,34.99523678,8.81392214,27.01615894,28.710589519999985,8.489204257122209e-06
2014-04-16,446.80093,7.942619800567627,34.72030258178711,34.88675411,7.89205064,27.07311215,29.11151786000005,7.87868803701529e-06
2014-04-16,540.5022,6.83726692199707,34.60103988647461,34.76733032,6.78344595,27.13737821,29.615987050000054,8.640255706191827e-06
2014-04-16,657.32294,5.668559074401856,34.52069091796875,34.68712075,5.61047578,27.22600726,30.25665468000011,7.149332901194741e-06
2014-04-16,799.5496,4.72047758102417,34.49192810058594,34.65876593,4.65576217,27.31529021,31.016698200000064,7.286778320957674e-06
2014-04-16,967.99585,4.210762023925781,34.56935119628906,34.73675294,4.13433818,27.43334273,31.92037714999992,
2014-05-16,5.0215898,28.011215209960938,35.68310546875,35.85162458,27.98776951,22.90566705,22.926907710000023,-3.372779966409964e-05
2014-05-16,15.07854,28.00562858581543,35.63218688964844,35.80048201,27.98188519,22.87000705,22.93378756000004,-0.00019152464078535844
2014-05-16,25.16046,28.50529289245605,35.58045196533203,35.74852036,28.48196115,22.66713446,22.773409679999983,7.872009661632934e-05
